18158	 518	45
18160	 468	38
18163	 440	34
18165	 504	43
18167	 521	45
18169	 491	41
18171	 459	37
18173	 462	37
18176	 467	38
18178	 468	38
18180	 477	39
18182	 487	41
18184	 484	40
18187	 487	41
18189	 443	34
18191	 434	33
18193	 436	33
18195	 439	34
18198	 443	34
18200	 447	35
18202	 456	36
18204	 458	36
18206	 455	36
18208	 456	36
18211	 455	36
18213	 457	36
18215	 467	38
18217	 463	37
18219	 467	38
18222	 484	40
18224	 462	37
18226	 454	36
18228	 454	36
18230	 463	37
18233	 479	39
18235	 490	41
18237	 483	40
18239	 505	43
18241	 568	52
18243	 566	52
18246	 586	55
18248	 568	52
18250	 565	52
18252	 559	51
18254	 514	44
18257	 517	45
18259	 512	44
18261	 487	41
18263	 489	41
18265	 495	42
18268	 512	44
18270	 510	44
18272	 498	42
18274	 473	39
18276	 476	39
18278	 498	42
18281	 481	40
18283	 515	45
18285	 487	41
18287	 514	44
18289	 519	45
18292	 526	46
18294	 518	45
18296	 524	46
18298	 533	47
18300	 527	46
18303	 531	47
18305	 567	52
18307	 521	45
18309	 531	47
18311	 515	45
18313	 506	43
18316	 506	43
18318	 507	43
18320	 533	47
18322	 562	51
18324	 531	47
18327	 522	46
18329	 523	46
18331	 519	45
18333	 545	49
18335	 535	47
18338	 542	48
18340	 521	45
18342	 518	45
18344	 518	45
18346	 519	45
18348	 529	47
18351	 551	50
18353	 548	49
18355	 573	53
18357	 557	51
18359	 557	51
18362	 552	50
18364	 585	55
18366	 558	51
18368	 553	50
18370	 572	53
18373	 562	51
18375	 556	50
18377	 555	50
18379	 557	51
18381	 561	51
18383	 555	50
18386	 579	54
18388	 541	48
18390	 545	49
18392	 542	48
18394	 550	50
18397	 527	46
18399	 535	47
18401	 566	52
18403	 565	52
18405	 591	55
18408	 569	52
18410	 586	55
18412	 574	53
18414	 574	53
18416	 560	51
18418	 565	52
18421	 581	54
18423	 571	53
18425	 568	52
18427	 573	53
18429	 557	51
18432	 556	50
18434	 583	54
18436	 587	55
18438	 606	58
18440	 581	54
18443	 572	53
18445	 579	54
18447	 583	54
18449	 609	58
18451	 588	55
18453	 582	54
18456	 593	56
18458	 595	56
18460	 637	62
18462	 619	59
18464	 602	57
18467	 594	56
18469	 597	56
18471	 579	54
18473	 585	55
18475	 578	54
18478	 567	52
18480	 576	53
18482	 576	53
18484	 587	55
18486	 574	53
18488	 596	56
18491	 607	58
18493	 600	57
18495	 608	58
18497	 614	59
18499	 615	59
18502	 626	60
18504	 603	57
18506	 619	59
18508	 616	59
18510	 611	58
18513	 589	55
18515	 605	57
18517	 617	59
18519	 591	55
18521	 589	55
18523	 593	56
18526	 619	59
18528	 638	62
18530	 614	59
18532	 629	61
18534	 621	60
18537	 609	58
18539	 610	58
18541	 606	58
18543	 611	58
18545	 623	60
18548	 630	61
18550	 633	61
18552	 626	60
18554	 621	60
18556	 611	58
18558	 618	59
18561	 614	59
18563	 617	59
18565	 648	64
18567	 632	61
18569	 645	63
18572	 650	64
18574	 664	66
18576	 672	67
18578	 644	63
18580	 650	64
18583	 620	60
18585	 639	62
18587	 641	63
18589	 629	61
18591	 640	62
18593	 673	67
18596	 675	67
18598	 635	62
18600	 625	60
18602	 621	60
18604	 627	61
18607	 631	61
18609	 672	67
18611	 699	71
18613	 699	71
18615	 698	71
18618	 692	70
18620	 711	73
18622	 699	71
18624	 679	68
18626	 675	67
18628	 669	67
18631	 703	71
18633	 649	64
18635	 686	69
18637	 700	71
18639	 713	73
18642	 705	72
18644	 671	67
18646	 679	68
18648	 690	70
18650	 678	68
18653	 658	65
18655	 663	66
18657	 665	66
18659	 680	68
18661	 674	67
18663	 676	68
18666	 692	70
18668	 696	70
18670	 702	71
18672	 717	73
18674	 731	75
18677	 694	70
18679	 702	71
18681	 694	70
18683	 710	72
18685	 691	70
18688	 720	74
18690	 719	74
18692	 705	72
18694	 715	73
18696	 735	76
18698	 746	78
18701	 719	74
18703	 707	72
18705	 712	73
18707	 711	73
18709	 714	73
18712	 727	75
18714	 718	74
18716	 710	72
18718	 717	73
18720	 715	73
18723	 715	73
18725	 707	72
18727	 701	71
18729	 712	73
18731	 709	72
18733	 707	72
18736	 704	72
18738	 710	72
18740	 721	74
18742	 728	75
18744	 766	80
18747	 771	81
18749	 791	84
18751	 763	80
18753	 747	78
18755	 731	75
18758	 709	72
18760	 742	77
18762	 721	74
18764	 714	73
18766	 721	74
18768	 759	79
18771	 725	75
18773	 738	76
18775	 715	73
18777	 711	73
18779	 727	75
18782	 739	77
18784	 737	76
18786	 746	78
18788	 746	78
18790	 759	79
18793	 753	79
18795	 767	81
18797	 777	82
18799	 742	77
18801	 767	81
18803	 757	79
18806	 756	79
18808	 774	82
18810	 767	81
18812	 771	81
18814	 755	79
18817	 767	81
18819	 773	81
18821	 774	82
18823	 756	79
18825	 747	78
18828	 751	78
18830	 749	78
18832	 762	80
18834	 753	79
18836	 775	82
18838	 776	82
18841	 773	81
18843	 779	82
18845	 784	83
18847	 795	85
18849	 786	83
18852	 779	82
18854	 779	82
18856	 777	82
18858	 796	85
18860	 776	82
18863	 785	83
18865	 798	85
18867	 783	83
18869	 775	82
18871	 775	82
18873	 765	80
18876	 778	82
18878	 776	82
18880	 795	85
18882	 789	84
18884	 809	87
18887	 805	86
18889	 797	85
18891	 816	88
18893	 820	88
18895	 797	85
18898	 799	85
18900	 793	84
18902	 781	83
18904	 787	83
18906	 795	85
18908	 790	84
18911	 790	84
18913	 798	85
18915	 791	84
18917	 803	86
18919	 798	85
18922	 790	84
18924	 789	84
18926	 789	84
18928	 796	85
18930	 787	83
18933	 801	85
18935	 789	84
18937	 794	84
18939	 793	84
18941	 791	84
18943	 803	86
18946	 805	86
18948	 800	85
18950	 807	86
18952	 806	86
18954	 806	86
18957	 826	89
18959	 825	89
18961	 811	87
18963	 818	88
18965	 802	86
18968	 810	87
18970	 811	87
18972	 866	95
18974	 815	87
18976	 814	87
18978	 832	90
18981	 821	88
18983	 837	91
18985	 838	91
18987	 833	90
18989	 838	91
18992	 842	91
18994	 834	90
18996	 832	90
18998	 834	90
19000	 829	89
19003	 857	93
19005	 841	91
19007	 837	91
19009	 861	94
19011	 851	93
19013	 850	92
19016	 824	89
19018	 832	90
19020	 825	89
19022	 822	88
19024	 825	89
19027	 840	91
19029	 847	92
19031	 843	91
19033	 842	91
19035	 843	91
19038	 837	91
19040	 834	90
19042	 841	91
19044	 837	91
19046	 835	90
19048	 833	90
19051	 831	90
19053	 832	90
19055	 838	91
19057	 838	91
19059	 846	92
19062	 845	92
19064	 848	92
19066	 857	93
19068	 859	94
19070	 867	95
19073	 875	96
19075	 854	93
19077	 855	93
19079	 842	91
19081	 846	92
19083	 851	93
19086	 849	92
19088	 856	93
19090	 857	93
19092	 865	95
19094	 857	93
19097	 858	94
19099	 866	95
19101	 868	95
19103	 859	94
19105	 859	94
19108	 859	94
19110	 857	93
19112	 867	95
19114	 851	93
19116	 859	94
19118	 859	94
19121	 863	94
19123	 858	94
19125	 861	94
19127	 864	94
19129	 865	95
19132	 873	96
19134	 874	96
19136	 868	95
19138	 871	95
19140	 866	95
19143	 866	95
19145	 869	95
19147	 869	95
19149	 863	94
19151	 865	95
19153	 867	95
19156	 866	95
19158	 864	94
19160	 861	94
19162	 869	95
19164	 871	95
19167	 871	95
19169	 868	95
19171	 879	97
19173	 882	97
19175	 892	98
19178	 899	99
19180	 892	98
19182	 907	101
19184	 883	97
19186	 876	96
19189	 883	97
19191	 873	96
19193	 878	96
19195	 885	97
19197	 875	96
19200	 884	97
19202	 882	97
19204	 879	97
19206	 874	96
19208	 874	96
19211	 874	96
19213	 874	96
19215	 871	95
19217	 875	96
19219	 869	95
19222	 870	95
19224	 867	95
19226	 867	95
19228	 864	94
19230	 866	95
19232	 865	95
19235	 865	95
19237	 863	94
19239	 864	94
19241	 865	95
19243	 864	94
19246	 865	95
19248	 863	94
19250	 864	94
19252	 863	94
19254	 864	94
19257	 864	94
19259	 864	94
19261	 864	94
19263	 864	94
19265	 864	94
19268	 863	94
19270	 864	94
19272	 865	95
19274	 863	94
19276	 863	94
19279	 863	94
19281	 863	94
19283	 863	94
19285	 861	94
19287	 864	94
19289	 865	95
19292	 866	95
19294	 866	95
19296	 869	95
19298	 871	95
19300	 872	96
19303	 870	95
19305	 874	96
19307	 873	96
19309	 876	96
19311	 877	96
19314	 877	96
19316	 878	96
19318	 874	96
19320	 873	96
19322	 873	96
19325	 876	96
19327	 877	96
19329	 890	98
19331	 875	96
19333	 871	95
19336	 871	95
19338	 871	95
19340	 869	95
19342	 874	96
19344	 887	98
19346	 877	96
19349	 891	98
19351	 879	97
19353	 899	99
19355	 911	101
19358	 903	100
19360	 902	100
19362	 880	97
19364	 893	99
19367	 878	96
19369	 874	96
19371	 869	95
19373	 871	95
19375	 869	95
19378	 869	95
19380	 862	94
19382	 861	94
19384	 863	94
19386	 867	95
19388	 878	96
19391	 869	95
19393	 867	95
19395	 859	94
19397	 874	96
19399	 857	93
19402	 859	94
19404	 860	94
19406	 857	93
19408	 845	92
19410	 846	92
19413	 848	92
19415	 850	92
19417	 854	93
19419	 851	93
19421	 848	92
19424	 850	92
19426	 845	92
19428	 854	93
19430	 850	92
19432	 847	92
19435	 846	92
19437	 843	91
19439	 843	91
19441	 841	91
19443	 839	91
19445	 839	91
19448	 832	90
19450	 830	90
19452	 835	90
19454	 835	90
19456	 837	91
19459	 842	91
19461	 834	90
19463	 839	91
19465	 835	90
19467	 828	89
19470	 828	89
19472	 823	89
19474	 827	89
19476	 830	90
19478	 817	88
19481	 816	88
19483	 818	88
19485	 827	89
19487	 813	87
19489	 815	87
19492	 826	89
19494	 822	88
19496	 823	89
19498	 819	88
19500	 823	89
19502	 822	88
19505	 817	88
19507	 807	86
19509	 809	87
19511	 813	87
19513	 805	86
19516	 801	85
19518	 818	88
19520	 784	83
19522	 786	83
19524	 787	83
19527	 789	84
19529	 787	83
19531	 787	83
19533	 795	85
19535	 785	83
19538	 803	86
19540	 793	84
19542	 795	85
19544	 790	84
19546	 796	85
19549	 796	85
19551	 789	84
19553	 793	84
19555	 787	83
19557	 787	83
19559	 806	86
19562	 814	87
19564	 815	87
19566	 800	85
19568	 802	86
19570	 789	84
19573	 786	83
19575	 781	83
19577	 777	82
19579	 791	84
19581	 805	86
19584	 802	86
19586	 803	86
19588	 795	85
19590	 778	82
19592	 783	83
19595	 791	84
19597	 780	82
19599	 777	82
19601	 767	81
19603	 764	80
19606	 790	84
19608	 803	86
19610	 790	84
19612	 779	82
19614	 786	83
19616	 778	82
19619	 781	83
19621	 781	83
19623	 767	81
19625	 781	83
19627	 767	81
19630	 771	81
19632	 765	80
19634	 755	79
19636	 758	79
19638	 757	79
19641	 746	78
19643	 745	77
19645	 754	79
19647	 746	78
19649	 749	78
19652	 743	77
19654	 757	79
19656	 767	81
19658	 775	82
19660	 757	79
19663	 787	83
19665	 758	79
19667	 750	78
19669	 750	78
19671	 747	78
19673	 757	79
19676	 747	78
19678	 741	77
19680	 740	77
19682	 746	78
19684	 757	79
19687	 745	77
19689	 759	79
19691	 750	78
19693	 749	78
19695	 762	80
19698	 758	79
19700	 753	79
19702	 725	75
19704	 731	75
19706	 730	75
19709	 738	76
19711	 720	74
19713	 735	76
19715	 719	74
19717	 720	74
19720	 724	74
19722	 719	74
19724	 723	74
19726	 726	75
19728	 731	75
19730	 737	76
19733	 749	78
19735	 746	78
19737	 759	79
19739	 783	83
19741	 783	83
19744	 775	82
19746	 759	79
19748	 739	77
19750	 741	77
19752	 730	75
19755	 734	76
19757	 727	75
19759	 722	74
19761	 731	75
19763	 711	73
19766	 707	72
19768	 707	72
19770	 708	72
19772	 707	72
19774	 715	73
19777	 737	76
19779	 710	72
19781	 709	72
19783	 700	71
19785	 710	72
19787	 697	71
19790	 707	72
19792	 701	71
19794	 698	71
19796	 691	70
19798	 692	70
19801	 706	72
19803	 710	72
19805	 701	71
19807	 691	70
19809	 683	69
19812	 686	69
19814	 683	69
19816	 691	70
19818	 683	69
19820	 675	67
19823	 675	67
19825	 677	68
19827	 691	70
19829	 712	73
19831	 706	72
19834	 702	71
19836	 695	70
19838	 679	68
19840	 702	71
19842	 691	70
19844	 703	71
19847	 691	70
19849	 707	72
19851	 696	70
19853	 674	67
19855	 662	66
19858	 664	66
19860	 667	66
19862	 679	68
19864	 679	68
19866	 651	64
19869	 659	65
19871	 639	62
19873	 645	63
19875	 647	63
19877	 664	66
19880	 661	65
19882	 666	66
19884	 658	65
19886	 669	67
19888	 672	67
19891	 678	68
19893	 677	68
19895	 670	67
19897	 666	66
19899	 657	65
19901	 665	66
19904	 663	66
19906	 655	65
19908	 652	64
19910	 659	65
19912	 650	64
19915	 638	62
19917	 634	62
19919	 643	63
19921	 651	64
19923	 661	65
19926	 673	67
19928	 683	69
19930	 659	65
19932	 648	64
19934	 659	65
19937	 654	64
19939	 646	63
19941	 643	63
19943	 635	62
19945	 635	62
19948	 628	61
19950	 625	60
19952	 621	60
19954	 618	59
19956	 614	59
19958	 628	61
19961	 628	61
19963	 628	61
19965	 616	59
19967	 611	58
19969	 613	59
19972	 609	58
19974	 615	59
19976	 605	57
19978	 611	58
19980	 614	59
19983	 614	59
19985	 611	58
19987	 615	59
19989	 609	58
19991	 624	60
19994	 623	60
19996	 640	62
19998	 639	62
20000	 629	61
20002	 640	62
20005	 643	63
20007	 639	62
20009	 637	62
20011	 635	62
20013	 635	62
20015	 638	62
20018	 643	63
20020	 649	64
20022	 638	62
20024	 625	60
20026	 625	60
20029	 618	59
20031	 623	60
20033	 615	59
20035	 618	59
20037	 615	59
20040	 614	59
20042	 615	59
20044	 611	58
20046	 611	58
20048	 614	59
20051	 611	58
20053	 611	58
20055	 616	59
20057	 611	58
20059	 627	61
20062	 621	60
20064	 610	58
20066	 617	59
20068	 613	59
20070	 622	60
20072	 624	60
20075	 617	59
20077	 635	62
20079	 630	61
20081	 611	58
20083	 614	59
20086	 631	61
20088	 643	63
20090	 647	63
20092	 644	63
20094	 603	57
20097	 599	57
20099	 596	56
20101	 605	57
20103	 609	58
20105	 603	57
20108	 609	58
20110	 595	56
20112	 605	57
20114	 605	57
20116	 577	53
20119	 587	55
20121	 575	53
20123	 566	52
20125	 562	51
20127	 559	51
20129	 562	51
20132	 561	51
20134	 565	52
20136	 566	52
20138	 565	52
20140	 568	52
20143	 573	53
20145	 579	54
20147	 570	52
20149	 567	52
20151	 583	54
20154	 567	52
20156	 571	53
20158	 571	53
20160	 566	52
20162	 567	52
20165	 568	52
20167	 578	54
20169	 596	56
20171	 576	53
20173	 561	51
20176	 559	51
20178	 550	50
20180	 565	52
20182	 564	52
20184	 576	53
20186	 555	50
20189	 561	51
20191	 549	49
20193	 539	48
20195	 541	48
20197	 542	48
20200	 553	50
20202	 562	51
20204	 547	49
20206	 556	50
20208	 555	50
20211	 554	50
20213	 549	49
20215	 546	49
20217	 539	48
20219	 544	49
20222	 544	49
20224	 544	49
20226	 538	48
20228	 547	49
20230	 554	50
20233	 523	46
20235	 553	50
20237	 534	47
20239	 534	47
20241	 527	46
20244	 535	47
20246	 547	49
20248	 539	48
20250	 546	49
20252	 571	53
20254	 576	53
20257	 585	55
20259	 581	54
20261	 570	52
20263	 558	51
20265	 578	54
20268	 533	47
20270	 533	47
20272	 514	44
20274	 510	44
20276	 518	45
20279	 511	44
20281	 520	45
20283	 531	47
20285	 524	46
20287	 555	50
20290	 528	46
20292	 513	44
20294	 503	43
20296	 526	46
20298	 516	45
20301	 510	44
20303	 523	46
20305	 506	43
20307	 494	42
20309	 506	43
20311	 498	42
20314	 497	42
20316	 495	42
20318	 505	43
20320	 502	43
20322	 505	43
20325	 489	41
20327	 478	39
20329	 481	40
20331	 492	41
