0	29859	 752	78
0	29863	 752	78
0	29866	 749	78
0	29869	 750	78
0	29872	 752	78
0	29876	 752	78
0	29879	 749	79
0	29882	 752	78
0	29885	 752	78
0	29889	 750	78
0	29892	 750	78
0	29895	 749	78
0	29898	 752	78
0	29902	 750	78
0	29905	 749	78
0	29908	 749	78
0	29911	 752	78
0	29915	 752	78
0	29918	 749	78
0	29921	 750	78
0	29924	 751	78
0	29928	 752	78
0	29931	 749	78
0	29934	 752	78
0	29937	 752	78
0	29941	 749	78
0	29944	 749	78
0	29947	 749	78
0	29950	 750	78
0	29954	 749	78
0	29957	 752	78
0	29960	 749	78
0	29963	 752	78
0	29967	 749	78
0	29970	 749	78
0	29973	 750	78
0	29976	 752	78
0	29980	 750	78
0	29983	 752	78
0	29986	 750	78
0	29989	 752	78
0	29993	 748	78
0	29996	 752	78
0	29999	 750	78
0	30002	 749	78
0	30006	 750	78
0	30009	 749	78
0	30012	 749	78
0	30015	 752	78
0	30019	 752	78
0	30022	 749	79
0	30025	 751	78
0	30028	 752	78
0	30032	 750	78
0	30035	 750	78
0	30038	 751	78
0	30041	 749	78
0	30045	 749	78
0	30048	 749	78
0	30051	 751	78
0	30054	 751	78
0	30058	 750	78
0	30061	 750	78
0	30064	 751	78
0	30067	 750	78
0	30071	 750	78
0	30074	 750	78
0	30077	 749	78
0	30080	 752	78
0	30084	 750	78
0	30087	 752	78
0	30090	 749	78
0	30093	 751	78
0	30097	 749	78
0	30100	 750	78
0	30103	 750	78
0	30106	 752	78
0	30110	 750	78
0	30113	 749	78
0	30116	 750	78
0	30119	 752	78
0	30123	 749	78
0	30126	 749	78
0	30129	 749	78
0	30132	 752	78
0	30136	 751	78
0	30139	 749	78
0	30142	 750	78
0	30145	 752	78
0	30149	 750	78
0	30152	 749	78
0	30155	 749	78
0	30158	 750	78
0	30162	 749	78
0	30165	 752	78
0	30168	 749	78
0	30171	 751	78
0	30175	 751	78
0	30178	 748	78
0	30181	 750	78
0	30184	 752	78
0	30188	 749	78
0	30191	 749	78
0	30194	 750	78
0	30197	 751	78
0	30201	 750	78
0	30204	 750	78
0	30207	 750	78
0	30210	 752	78
0	30214	 750	78
0	30217	 749	78
0	30220	 749	78
0	30223	 752	78
0	30227	 752	78
0	30230	 752	78
0	30233	 749	78
0	30236	 752	78
0	30240	 751	78
0	30243	 749	78
0	30246	 751	78
0	30249	 749	78
0	30253	 749	78
0	30256	 749	78
0	30259	 749	78
0	30262	 752	78
0	30266	 750	78
0	30269	 749	78
0	30272	 750	78
0	30275	 750	78
0	30279	 748	78
0	30282	 749	78
0	30285	 750	78
0	30288	 750	78
0	30292	 750	78
0	30295	 750	78
0	30298	 749	78
0	30301	 749	78
0	30305	 751	78
0	30308	 749	78
0	30311	 750	78
0	30314	 750	78
0	30318	 752	78
0	30321	 749	78
0	30324	 749	78
0	30327	 749	78
0	30331	 750	78
0	30334	 750	78
0	30337	 752	78
0	30340	 752	78
0	30344	 749	78
0	30347	 749	78
0	30350	 750	78
0	30353	 752	78
0	30357	 750	78
0	30360	 750	78
0	30363	 749	78
0	30366	 752	78
0	30370	 750	78
0	30373	 749	78
0	30376	 749	78
0	30379	 750	78
0	30383	 752	78
0	30386	 749	78
0	30389	 749	78
0	30392	 750	78
0	30396	 748	78
0	30399	 749	78
0	30402	 748	78
0	30405	 752	78
0	30409	 749	78
0	30412	 749	78
0	30415	 749	78
0	30418	 752	78
0	30422	 749	78
0	30425	 749	78
0	30428	 750	78
0	30431	 751	78
0	30435	 750	78
0	30438	 749	78
0	30441	 749	78
0	30444	 752	78
0	30448	 750	78
0	30451	 749	78
0	30454	 749	78
0	30457	 749	78
0	30461	 750	78
0	30464	 750	78
0	30467	 748	78
0	30470	 750	78
0	30474	 752	78
0	30477	 750	78
0	30480	 749	78
0	30483	 750	78
0	30487	 748	78
0	30490	 750	78
0	30493	 750	78
0	30496	 750	78
0	30500	 750	78
0	30503	 749	78
0	30506	 750	78
0	30509	 752	78
0	30513	 750	78
0	30516	 749	78
0	30519	 749	78
0	30522	 749	78
0	30526	 749	78
0	30529	 749	78
0	30532	 749	78
0	30535	 751	78
0	30539	 752	78
0	30542	 750	78
0	30545	 749	78
0	30548	 750	78
0	30552	 748	78
0	30555	 749	78
0	30558	 749	78
0	30561	 750	78
0	30565	 750	78
0	30568	 749	78
0	30571	 749	78
0	30574	 752	78
0	30578	 750	78
0	30581	 751	78
0	30584	 749	78
0	30587	 751	78
0	30591	 752	78
0	30594	 750	78
0	30597	 752	78
0	30600	 749	78
0	30604	 750	78
0	30607	 749	78
0	30610	 749	78
0	30613	 752	78
0	30617	 749	78
0	30620	 752	78
0	30623	 750	78
0	30626	 750	78
0	30630	 750	78
0	30633	 749	78
0	30636	 749	79
0	30639	 752	78
0	30643	 750	78
0	30646	 749	78
0	30649	 748	78
0	30652	 752	78
0	30656	 749	78
0	30659	 752	78
0	30662	 750	78
0	30665	 751	78
0	30669	 750	78
0	30672	 749	78
0	30675	 749	78
0	30678	 750	78
0	30682	 750	78
0	30685	 749	78
0	30688	 749	78
0	30691	 752	78
0	30695	 752	78
0	30698	 749	78
0	30701	 749	78
0	30704	 750	78
0	30708	 750	78
0	30711	 750	78
0	30714	 749	78
0	30717	 752	78
0	30721	 749	78
0	30724	 749	78
0	30727	 750	78
0	30730	 752	78
0	30734	 749	78
0	30737	 749	78
0	30740	 749	78
0	30743	 752	78
0	30747	 749	78
0	30750	 749	78
0	30753	 749	78
0	30756	 752	78
0	30760	 750	78
0	30763	 750	78
0	30766	 749	78
0	30769	 752	78
0	30773	 751	78
0	30776	 749	78
0	30779	 750	78
0	30782	 750	78
0	30786	 752	78
0	30789	 748	78
0	30792	 749	78
0	30795	 750	78
0	30799	 749	78
0	30802	 749	78
0	30805	 750	78
0	30808	 752	78
0	30812	 749	78
0	30815	 749	78
0	30818	 750	78
0	30821	 752	78
0	30825	 750	78
0	30828	 749	78
0	30831	 749	78
0	30834	 752	78
0	30838	 752	78
0	30841	 749	78
0	30844	 749	78
0	30847	 750	78
0	30851	 750	78
0	30854	 750	78
0	30857	 749	78
0	30860	 752	78
0	30864	 749	78
0	30867	 749	78
0	30870	 749	78
0	30873	 752	78
0	30877	 749	78
0	30880	 749	78
0	30883	 750	78
0	30886	 750	78
0	30890	 749	78
0	30893	 749	78
0	30896	 749	78
0	30899	 752	78
0	30903	 750	78
0	30906	 749	78
0	30909	 749	78
0	30912	 749	78
0	30916	 749	78
0	30919	 749	78
0	30922	 749	78
0	30925	 751	78
0	30929	 749	78
0	30932	 749	78
0	30935	 750	78
0	30938	 751	78
0	30942	 749	78
0	30945	 749	78
0	30948	 751	78
0	30951	 749	78
0	30955	 749	78
0	30958	 749	78
0	30961	 749	78
0	30964	 749	78
0	30968	 749	78
0	30971	 748	78
0	30974	 752	78
0	30977	 748	78
0	30981	 749	78
0	30984	 750	78
0	30987	 749	78
0	30990	 752	78
0	30994	 750	78
0	30997	 749	78
0	31000	 749	78
0	31003	 751	78
0	31007	 748	78
0	31010	 749	78
0	31013	 749	78
0	31016	 749	78
0	31020	 749	78
0	31023	 749	78
0	31026	 749	78
0	31029	 752	78
0	31033	 749	78
0	31036	 749	78
0	31039	 749	78
0	31042	 751	78
0	31046	 751	78
0	31049	 749	78
0	31052	 751	78
0	31055	 752	78
0	31059	 751	78
0	31062	 749	78
0	31065	 749	78
0	31068	 752	78
0	31072	 750	78
0	31075	 750	78
0	31078	 751	78
0	31081	 752	78
0	31085	 749	78
0	31088	 749	78
0	31091	 750	78
0	31094	 752	78
0	31098	 748	78
0	31101	 752	78
0	31104	 750	78
0	31107	 750	78
0	31111	 750	78
0	31114	 752	78
0	31117	 750	78
0	31120	 752	78
0	31124	 751	78
0	31127	 749	78
0	31130	 749	79
0	31133	 752	78
0	31137	 751	78
0	31140	 750	79
0	31143	 751	79
0	31146	 752	78
0	31150	 752	78
0	31153	 749	78
0	31156	 749	78
0	31159	 749	78
0	31163	 749	78
0	31166	 750	78
0	31169	 752	78
0	31172	 752	78
0	31176	 749	78
0	31179	 750	78
0	31182	 750	78
0	31185	 750	78
0	31189	 750	78
0	31192	 751	78
0	31195	 749	78
0	31198	 752	78
0	31202	 749	78
0	31205	 750	78
0	31208	 749	78
0	31211	 751	78
0	31215	 752	78
0	31218	 752	78
0	31221	 750	78
0	31224	 752	78
0	31228	 751	78
0	31231	 752	78
0	31234	 749	78
0	31237	 752	78
0	31241	 752	78
0	31244	 752	78
0	31247	 752	78
0	31250	 750	78
0	31254	 752	78
0	31257	 752	78
0	31260	 750	78
0	31263	 753	79
0	31267	 750	78
0	31270	 749	78
0	31273	 750	78
0	31276	 752	78
0	31280	 751	78
0	31283	 749	78
0	31286	 750	78
0	31289	 753	79
0	31293	 751	78
0	31296	 749	78
0	31299	 750	78
0	31302	 752	78
0	31306	 752	78
0	31309	 751	78
0	31312	 749	78
0	31315	 752	78
0	31319	 750	78
0	31322	 749	79
0	31325	 752	78
0	31328	 752	78
0	31332	 749	78
0	31335	 750	78
0	31338	 750	78
0	31341	 752	78
0	31345	 750	78
0	31348	 749	78
0	31351	 750	78
0	31354	 752	78
0	31358	 750	78
0	31361	 751	78
0	31364	 750	78
0	31367	 750	78
0	31371	 750	78
0	31374	 749	78
0	31377	 752	78
0	31380	 753	79
0	31384	 750	78
0	31387	 749	78
0	31390	 749	78
0	31393	 752	78
0	31397	 750	78
0	31400	 752	78
0	31403	 752	78
0	31406	 750	78
0	31410	 750	78
0	31413	 750	78
0	31416	 752	78
0	31419	 752	78
0	31423	 750	78
0	31426	 750	78
0	31429	 752	78
0	31432	 750	78
0	31436	 750	78
0	31439	 749	78
0	31442	 749	78
0	31445	 752	78
0	31449	 750	78
0	31452	 752	78
0	31455	 750	78
0	31458	 752	78
0	31462	 750	78
0	31465	 752	78
0	31468	 750	78
0	31471	 752	78
0	31475	 751	78
0	31478	 749	78
0	31481	 750	78
0	31484	 751	78
0	31488	 752	78
0	31491	 749	78
0	31494	 750	78
0	31497	 752	78
0	31501	 752	78
0	31504	 750	78
0	31507	 752	78
0	31510	 752	78
0	31514	 750	78
0	31517	 752	78
0	31520	 749	78
0	31523	 752	78
0	31527	 752	78
0	31530	 752	78
0	31533	 750	78
0	31536	 752	78
0	31540	 750	78
0	31543	 749	78
0	31546	 752	78
0	31549	 750	78
0	31553	 749	78
0	31556	 749	78
0	31559	 750	78
0	31562	 750	78
0	31566	 752	78
0	31569	 749	78
0	31572	 750	78
0	31575	 752	78
0	31579	 752	78
0	31582	 749	78
0	31585	 750	78
0	31588	 752	78
0	31592	 752	78
0	31595	 749	78
0	31598	 750	78
0	31601	 752	78
0	31605	 751	78
0	31608	 749	78
0	31611	 752	78
0	31614	 752	78
0	31618	 752	78
0	31621	 750	78
0	31624	 750	78
0	31627	 752	78
0	31631	 749	78
0	31634	 749	78
0	31637	 752	78
0	31640	 752	78
0	31644	 750	78
0	31647	 752	78
0	31650	 749	78
0	31653	 752	78
0	31657	 749	78
0	31660	 749	78
0	31663	 752	78
0	31666	 751	78
0	31670	 751	78
0	31673	 750	78
0	31676	 752	79
0	31679	 752	78
0	31683	 752	78
0	31686	 750	78
0	31689	 752	78
0	31692	 752	78
0	31696	 750	78
0	31699	 749	78
0	31702	 752	78
0	31705	 752	78
0	31709	 750	78
0	31712	 749	78
0	31715	 749	78
0	31718	 751	78
0	31722	 750	78
0	31725	 752	78
0	31728	 749	78
0	31731	 753	79
0	31735	 753	79
0	31738	 749	78
0	31741	 749	78
0	31744	 752	78
0	31748	 751	78
0	31751	 750	78
0	31754	 752	78
0	31757	 751	78
0	31761	 749	78
0	31764	 750	78
0	31767	 750	78
0	31770	 752	78
0	31774	 750	78
0	31777	 752	78
0	31780	 749	78
0	31783	 752	78
0	31787	 752	78
0	31790	 749	78
0	31793	 750	78
0	31796	 750	78
0	31800	 750	78
0	31803	 750	78
0	31806	 751	78
0	31809	 752	78
0	31813	 749	78
0	31816	 752	78
0	31819	 749	78
0	31822	 749	78
0	31826	 750	78
0	31829	 752	78
0	31832	 749	78
0	31835	 751	78
0	31839	 749	78
0	31842	 752	78
0	31845	 750	78
0	31848	 751	78
0	31852	 750	78
0	31855	 749	78
0	31858	 752	78
0	31861	 749	78
0	31865	 749	78
0	31868	 749	78
0	31871	 750	78
0	31874	 752	78
0	31878	 750	78
0	31881	 749	78
0	31884	 752	78
0	31887	 750	78
0	31891	 750	78
0	31894	 749	78
0	31897	 749	78
0	31900	 752	78
0	31904	 750	78
0	31907	 750	78
0	31910	 750	78
0	31913	 752	78
0	31917	 750	78
0	31920	 749	78
0	31923	 749	78
0	31926	 752	78
0	31930	 749	78
0	31933	 749	78
0	31936	 751	78
0	31939	 750	78
0	31943	 749	78
0	31946	 750	78
0	31949	 749	78
0	31952	 752	78
0	31956	 752	78
0	31959	 749	78
0	31962	 752	78
0	31965	 752	78
0	31969	 752	78
0	31972	 749	78
0	31975	 749	78
0	31978	 749	78
0	31982	 751	78
0	31985	 750	78
0	31988	 749	78
0	31991	 752	78
0	31995	 748	78
0	31998	 750	78
0	32001	 749	78
0	32004	 752	78
0	32008	 748	78
0	32011	 749	78
0	32014	 749	78
0	32017	 752	78
0	32021	 750	78
0	32024	 749	78
0	32027	 749	78
0	32030	 751	78
0	32034	 751	78
0	32037	 749	78
0	32040	 750	78
0	32043	 752	78
0	32047	 752	78
0	32050	 749	78
0	32053	 749	78
0	32056	 752	78
0	32060	 752	78
0	32063	 752	78
0	32066	 749	78
0	32069	 750	78
0	32073	 749	78
0	32076	 750	78
0	32079	 749	78
0	32082	 752	78
0	32086	 750	78
0	32089	 749	78
0	32092	 750	78
0	32095	 750	78
0	32099	 750	78
0	32102	 750	78
0	32105	 750	78
0	32108	 752	78
0	32112	 750	78
0	32115	 749	78
0	32118	 750	78
0	32121	 752	78
0	32125	 752	78
0	32128	 752	78
0	32131	 749	78
0	32134	 752	78
0	32138	 752	78
0	32141	 750	78
0	32144	 750	78
0	32147	 752	78
0	32151	 750	78
0	32154	 752	78
0	32157	 752	78
0	32160	 752	78
0	32164	 749	78
0	32167	 749	78
0	32170	 752	78
0	32173	 751	78
0	32177	 749	78
0	32180	 749	78
0	32183	 749	78
0	32186	 752	78
0	32190	 751	78
0	32193	 752	78
0	32196	 749	78
0	32199	 751	78
0	32203	 751	78
0	32206	 752	78
0	32209	 750	78
0	32212	 752	78
0	32216	 752	78
0	32219	 749	78
0	32222	 750	78
0	32225	 750	78
0	32229	 749	78
0	32232	 752	78
0	32235	 750	78
0	32238	 752	78
0	32242	 749	78
0	32245	 750	78
0	32248	 750	78
0	32251	 752	78
0	32255	 750	78
0	32258	 749	78
0	32261	 749	78
0	32264	 750	78
0	32268	 748	78
0	32271	 749	78
0	32274	 749	78
0	32277	 749	78
0	32281	 750	78
0	32284	 750	78
0	32287	 749	78
0	32290	 751	78
0	32294	 749	78
0	32297	 750	78
0	32300	 749	78
0	32303	 752	78
0	32307	 750	78
0	32310	 749	78
0	32313	 750	78
0	32316	 750	78
0	32320	 750	78
0	32323	 752	78
0	32326	 749	78
0	32329	 750	78
0	32333	 748	78
0	32336	 749	78
0	32339	 752	78
0	32342	 750	78
0	32346	 749	78
0	32349	 752	78
0	32352	 750	78
0	32355	 750	78
0	32359	 752	78
0	32362	 750	78
0	32365	 749	78
0	32368	 752	78
0	32372	 750	78
0	32375	 749	78
0	32378	 752	78
0	32381	 752	78
0	32385	 752	78
0	32388	 750	78
0	32391	 749	78
0	32394	 752	78
0	32398	 749	78
0	32401	 752	78
0	32404	 752	78
0	32407	 750	78
0	32411	 750	78
0	32414	 749	78
0	32417	 750	78
0	32420	 753	79
0	32424	 749	78
0	32427	 749	78
0	32430	 752	78
0	32433	 752	78
0	32437	 749	78
0	32440	 752	78
0	32443	 752	78
0	32446	 752	78
0	32450	 749	78
0	32453	 752	78
0	32456	 750	78
0	32459	 751	78
0	32463	 748	78
0	32466	 750	78
0	32469	 749	78
0	32472	 752	78
0	32476	 750	78
0	32479	 750	78
0	32482	 750	78
0	32485	 750	78
0	32489	 752	78
0	32492	 749	78
0	32495	 750	78
0	32498	 752	78
0	32502	 752	78
